request_transform_transform_good,"very good, you have proven yourself worthy of some sage advice.*Nature is a fearsome place. It is neither good nor bad, it merely acts for itself...*But, alas! Helping others is often in one's best interests, and makes the world a kinder place.",,,,,,,
default,default text for receiving stuff.,,,,,,,
wait,You have a day to decide your fate...,,,,,,,
no,"Very well, I'll leave for now, but I'll be back again sometime, I vow",,,,,,,
@,,,,,,,,
request_transform,.2,.5,.2,0,-.3,-.3,.2,1
,,,,,,,,
\Bernadette,,,,,,,,
bernie,,,,,,,,
bernie,,,,,,,,
@,,,,,,,,
intro,"Hi there. Have you seen, Geoff? No? Good. *Sorry, I suppose I should introduced myself. I'm Bernadette. But you can call me Bernie.*I'm supposed to be married soon but...I just don't think I'm ready.*I am trying to stay away from my fiancee so I can think think through.",,,,,,,
overworld_afternoon_waxhalf_forest_bad,"Leave me alone, witch, I don't need anything from you right now",What? Leave me alone.*I'm trying to avoid people right now.,,,,,,
overworld_afternoon_waxhalf_forest_neutral,"Hey there, nice day isn't it?*Oh, don't mind me, I'm just out here avoiding Geoff for a bit.","Oh, hey, I'm just out for a walk...*Don't mind me.",,,,,,
overworld_afternoon_waxhalf_forest_good,Hey! Are you out gathering ingredients?*I'm out here avoiding Geoff... I just can't deal with that stress right now.,"Hey, I was kind of hoping I'd run into you today.*I could use some advice, I like Geoff, you know? but I don't 'like' like Geoff...*He's perfectly nice, and treats me well, but I don't think he's 'the one'.*Is 'the one' even real? Or is that something people just made up to make them feel less sad?*Oh well, thanks for letting me get that off my chest.",,,,,,
overworld_evening_full_campsite_bad,"Ugh, what are you doing here?*You are NOT invited to bonfire night, witch.",,,,,,,
overworld_evening_full_campsite_neutral,"We try to get together each week to hang out without the old folks.*Nothing against 'em, it's just fun to be kids again sometimes.*You could join us sometime, I guess.","Oh hey, out enjoying the full moon too?*Bonfires are so nice on chilly nights like this.","Geoff honey, will you pass me another beer?",,,,,
overworld_evening_full_campsite_good,Ohmygosh hey! Come on over!*How's your week been? You been busy?*Want to play truth or dare with us?,,,,,,,
,,,,,,,,
request_hide_bad,"I don't know why I'm being so silly, I should be crazy about Geoff. I just....I think I could use a bit of me time, you know?*I know you don't like me very much, but maybe you can put yourself in my shoes as a woman?*Do you think you have anything that could help me out?",,,,,,,
request_hide_neutral,"I don't know why I'm being so silly, I should be crazy about Geoff. I just....I think I could use a bit of me time, you know?*Do you think you have anything that could help me out?",,,,,,,
request_hide_good,You always seem so happy. I wonder what your secret is. maybe you can help me with figuring out who I am for a little. Do you have a potion that could help give me space?,,,,,,,
,,,,,,,,
request_hide_healing_bad,"This is digusting. Tastes like spinach and kale.*I feel healthy, I guess. But that doesn't help out my situation.*Thanks for nothing, jerk.",,,,,,,
request_hide_healing_neutral,This is digusting. Tastes like spinach and kale.*I don't feel any different though.*Are you sure you gave me the right one?,,,,,,,
request_hide_healing_good,"This tastes like yoga and dieting*I don't really know how this is good for my situation, but I guess enough of them could help me lose weight.*I'll keep them in mind for the future.",,,,,,,
,,,,,,,,
request_hide_invisibility_bad,"My hands! Where did they go!?*Oh hey, that must've been an invisibility potion.*Not what I had in mind, but this'll work.*Thanks, I guess.",,,,,,,
request_hide_invisibility_neutral,"My hands! Where did they go!?*Oh hey, that must've been an invisibility potion.*Now I can walk around unnoticed and Geoff can't find me. Thank you.",,,,,,,
request_hide_invisibility_good,"My hands! Where did they go!?*I didn't know that was possible! I have to go how Amara, she'll get a kick out of this.*This will give me the time away I wanted. Thank you!!",,,,,,,
,,,,,,,,
request_hide_mana_bad,"What's this? It tastes like responsibility. Gross.*I feel...brave...huh*I'm going to go tell Geoff I want to delay the wedding.*Thanks, I guess.",,,,,,,
request_hide_mana_neutral,This makes me feel....brave. Weird.*I feel like I should go talk to Geoff about us.*Maybe I was wrong about you. Thanks for helping me out.,,,,,,,
request_hide_mana_good,Tastes like....responsibility. Huh. Weird.*I'm feeling like I could do anything. I'm going to go talk to Geoff. Thank you so much!,,,,,,,
,,,,,,,,
request_hide_null_bad,This is delicious!*...did it do anything? I can't tell*You were supposed to help me solve my problem!,,,,,,,
request_hide_null_neutral,"This is so delicious!*But I don't feel any different...*It was super good though, maybe I'll just buy it from you for the taste later.",,,,,,,
request_hide_null_good,What is this heaven beverage!?! Holy crap that's amazing!!!*Did it work? What did it do? I guess there's only one way to find out really,,,,,,,
,,,,,,,,
request_hide_poison_bad,....ugh*I don't feel so well...*I wonder if Geoff will still love me if I'm hurling all over.,,,,,,,
request_hide_poison_neutral,"....ugh*I feel like I'm going to barf!*Hey, I guess that's pretty useful actually. I can't get married if I'm sick.*Thanks, I guess.",,,,,,,
request_hide_poison_good,"....ugh*I, um...I don't feel very well.*On the upside I guess I can't get married if I'm throwing up*So...thanks?",,,,,,,
,,,,,,,,
request_hide_sleep_bad,"Tastes like lavender and nighty nighty time*I'm going to go pass out for a few hours.... maybe days?*Can't get married if I'm unconcious, I guess.",,,,,,,
request_hide_sleep_neutral,Tastes like lavender and dreams*I'm going to go pass out for a few hours.... maybe days?*Can't get married if I'm unconcious.,,,,,,,
request_hide_sleep_good,Tastes like lavender and the moon*I'm feeling really tired....think I'll take a nap.*Don't wake me up.*You're a doll. Night night.,,,,,,,
,,,,,,,,
request_hide_speed_bad,!!!*What was in that?!*I feel like I just drank ten cups of coffee!!*I'm gonna go run or something.,,,,,,,
request_hide_speed_neutral,"!!!*What was in that?!*My skin feels like it's on fire. But like, a good fire.*!!!!*I'm gonna go run to Antarctica. See you later!",,,,,,,
request_hide_speed_good,!!!*What was in that?!*I'm feeling like I could fly or run a million miles an hour.*I'm gonna go for a quick sprint around the continent. Geoff won't be able to catch me.*You're the best!,,,,,,,
,,,,,,,,
request_hide_transformation_bad,".....?*Squak*I'm...a swan?*Well, Geoff never was very fond of animals, so I guess this works.*Squak",,,,,,,
request_hide_transformation_neutral,".....?*Squak*I'm...a swan?*At least I don't have to worry about the humidity and my hair*Squak*Marrying animals is illegal here too, so that's a plus.*Thank you! Squak.",,,,,,,
request_hide_transformation_good,.....?*Squak*I'm...a swan?*Squak*I always wanted to fly!*You're a genius!,,,,,,,
,,,,,,,,
default,default text for receiving stuff. This shouldn't ever be shown.,,,,,,,
wait,"come back later?*Okay, I guess I can",,,,,,,
no,"You can't help? Fine, I guess.",,,,,,,
@,,,,,,,,
request_hide,-.2,.6,.6,-.1,1,.1,.3,1
,,,,,,,,
,,,,,,,,
\Amara,,,,,,,,
Amara,,,,,,,,
Amara,,,,,,,,
@,,,,,,,,
intro,"HEY YOU! I HAVE A QUESTION!!*...So sorry about the yelling. I have a bad habit of that. Name's Amara, I run the tavern in town. Most of the time I have to yell to be heard over the drunk patrons.",,,,,,,
overworld_afternoon_waxcres_meadow_bad,"Keep your spells away from me, witch!*I have a busy day and I don't have time to get turned invisible or whatever.","Leave me alone, witch!*I don't need your tricks today!",,,,,,
overworld_afternoon_waxcres_meadow_neutral,I'm picking flowers for the tables at the inn.*It adds a lot of charm to have fresh flowers on the table!,Aren't the flowers out here beautiful?*It's always so nice to come out here to clear my head...,,,,,,
overworld_afternoon_waxcres_meadow_good,"I always pick up a few extra flowers for Bernie when I'm out.*I like to leave them on Bernie's porch as a nice suprise.*She's always so stressed out about everything, I hope they make her day brighter.","Nice day today, right?*Do you have any fun plans this week?","I might come by later this week for a brew, your potions are always wonderful.*Whenever I have a problem, I know you'll help me with it!*You're a good friend, you know.",,,,,
overworld_evening_waxcres_meadow_bad,"Keep your spells away from me, witch!*I have a busy day and I don't have time to get turned invisible or whatever.","Leave me alone, witch!*I don't need your tricks today!",,,,,,
overworld_evening_waxcres_meadow_neutral,I'm picking flowers for the tables at the inn.*It adds a lot of charm to have fresh flowers on the table!,Aren't the flowers out here beautiful?*It's always so nice to come out here to clear my head...,"It's getting late, I guess I should go home soon.*There aren't any monsters or anything out here, right?*Ralphie was telling all about this... horrible thing he said he saw the other day...*I bet he was lying.",,,,,
overworld_evening_waxcres_meadow_good,"I always pick up a few extra flowers for Bernie when I'm out.*I like to leave them on Bernie's porch as a nice suprise.*She's always so stressed out about everything, I hope they make her day brighter.","Nice day today, right?*Do you have any fun plans this week?","It's getting late, I guess I should go home soon.*There aren't any monsters or anything out here, right?*Ralphie was telling all about this... horrible thing he said he saw the other day...*I bet he was lying.","I've heard that some flowers only bloom at night, but I've never stayed out late enough to check*Do you think that's true? It sounds like an old wive's tale to me.",,,,
overworld_evening_full_campsite_bad,"Ugh, are you here to curse us?*Come on, let us have a night of fun.","This is public land, witch, we have the right to be here.*Leave us alone!",,,,,,
overworld_evening_full_campsite_neutral,"Hey girl, want to join in on the fun?*Well, we're just drinking beer.*Honestly there isn't much fun in this backwoods town for people our age.","I may work at a tavern, but it's way more fun to have a beer out here!*Want to join?",,,,,,
overworld_evening_full_campsite_good,Do you know any fun ghost stories you could tell us?*We've had to listen to the same one from Geoff about a tall man without a face over and over and over again.*I think it's the only one he knows...,,,,,,,
overworld_night_full_campsite_bad,"Ugh (hic), are you here to curse us?*Come on (hic), let us have a night of fun.","(hic) Don't start trouble, witch!*I'll fight you off if I have to!*I'm not (hic) afraid of you!",,,,,,
overworld_night_full_campsite_neutral,"(hic)I don't get the chance to drink at the tavern, I'm always too busy (hic) working*I like coming out here to unwind, howling at the moon makes me feel alive!*AWOOOOooo!",,,,,,,
overworld_night_full_campsite_good,"(hic) Bernie's so pretty, I wish I could have her hair, you know?*Not like, on my head, I just want to touch it all the time.*(hic) her soft, pretty hair...","(hic) Don't tell anyone but I steal stuff from people who get too drunk at my tavern*(hic) they usually break stuff anyways...*I don't keep any of it, of course (hic)*Most of it is pretty jewelry and stuff...*I give it all to Bernie.",,,,,,
,,,,,,,,
request_chill_bad,"HEY, WITCH-GIRL!*I know you dont like me much, but maybe we could put our differences aside for a good cause?*A friend of mine is getting married and it has been stressing me  out. I want to be supportive and all that, but I'm too highstrung about the whole thing.*Maybe you could whip me up something?",,,,,,,
request_chill_neutral,YOU'RE THE MAGIC CHICK RIGHT?*...A friend of mine is getting married and has been stressed out lately. I want to give her something to calm her nerves.*Maybe you could whip me up something to help her out?,,,,,,,
request_chill_good,"HEY, HUN!*I've been impressed with your work. Maybe you can help a lass out? My best girl, Bernie is getting married soon.*I've been mad stressed lately about it. As much as I don't think her beau is the best fit, I want her to be happy and I want to be happy for her.*Maybe you could whip me up something to chill out?",,,,,,,
,,,,,,,,
request_chill_healing_bad,"This is...so...*....good....*Wow. Hello. I feel like I'm waking up from a 20 year sleep.*This is amazing, thank you so much...maybe I misjudged you. ",,,,,,,
request_chill_healing_neutral,This is...so...*....good....*I feel like my breath has wings...that probably doesn't make any sense. I don't know how to describe it...*I guess I just feel at ease. Thank you very much.,,,,,,,
request_chill_healing_good,"This is...so...*....good....*Are the walls in here breathing? No? I guess that's just me. I feel so relaxed.*I knew your were good at your job, but, wow. Thank you.",,,,,,,
,,,,,,,,
request_chill_invisibility_bad,....?*MY HAND! WHAT HAVE YOU DONE!?*EVIL WITCH!!,,,,,,,
request_chill_invisibility_neutral,....?*Um...What's happening?*MY BODY!!*WHAT HAVE YOU DONE!?!,,,,,,,
request_chill_invisibility_good,"....?*WHAT IN THE...!?*HAVE YOU MADE ME INVISIBLE???*...Sorry, I shouldn't yell. I just, I don't know how this is supposed to help.*But I trust you, I guess. Maybe you're sending me on like a spirit quest or something.*Okay, Let's see what this strange new world holds...",,,,,,,
,,,,,,,,
request_chill_mana_bad,"What is this? It tastes so strange.*I feel like a calculator. Did you mess with my brain?*I'm not exactly relaxed, but this isn't the worst feeling ever.",,,,,,,
request_chill_mana_neutral,"What is this? It tastes so strange.*I feel like I could sit down and really focus on something. Did you mess with my brain?*This isn't really the sensation I was looking for relaxed, but this isn't the worst feeling ever.",,,,,,,
request_chill_mana_good,"This tastes like...calculus.*I want to just sit down and work out blueprints, see patterns in the movements of birds.*This is not really a relaxed feeling, but it's not too bad either.",,,,,,,
,,,,,,,,
request_chill_null_bad,...wow! This is so delicious!!!*I may have misjudged you. I feel as if a cloud is being lifted from my mind already.*What is this stuff called?*Placebo? Never heard of it.,,,,,,,
request_chill_null_neutral,...wow! This is amazing!!!*I feel as if a cloud is being lifted from my mind already.*What is this stuff called?*Placebo? Never heard of it.,,,,,,,
request_chill_null_good,This might be the tastiest drink I've ever had.*I feel...calm.*This stuff is a miracle. I might have to get your recipe so I can add it to the menu at the bar.*What's this called?*Placebo? Never heard of it.,,,,,,,
,,,,,,,,
request_chill_poison_bad,This...ack*I have to go. I'm gonna hurl!!,,,,,,,
request_chill_poison_neutral,I....*Do you have a garbage? I think I'm gonna be sick...*I have to go.,,,,,,,
request_chill_poison_good,I...umm...*I know you're smart but...I think you may have mixed something wrong.*I'm gonna throw up....I have to go.,,,,,,,
,,,,,,,,
request_chill_sleep_bad,WHAT IS THIS?*I...I feel so tired all of the sudden...,,,,,,,
request_chill_sleep_neutral,THIS TASTES AMAZING.*WHAT'S....IN...*....it*...sleepy,,,,,,,
request_chill_sleep_good,I feel...*....tired...*what's in this...?*I have to lay down.,,,,,,,
,,,,,,,,
request_chill_speed_bad,OMYGOD. WHAT. HAVE YOU DONE TO ME!?  HAVE YOU ALWAYS HAD SUCH BIG FRECKLES?*WHY IS THESKYSOBLUE!?*MYHEADHURTS!!!!! BRAIN IS GOING TOO FAST. UUUGGHH*BERNIEISGETTINGMARRIEDTOTHEWRONGPERSON!,,,,,,,
request_chill_speed_neutral,OMYGOD. WHAT. HI. HOW ARE YOU!? HAVE YOU ALWAYS HAD SUCH BIG EYES?*WHY IS THESKYSOBLUE!?*MYHEADHURTS!!!!! BRAIN IS GOING TOO FAST. UUUGGHH*BERNIEISGETTINGMARRIEDTOTHEWRONGPERSON!,,,,,,,
request_chill_speed_good,OMYGOD. Ow.Ow.Ow.*MYHEAD. I THINK YOU GAVE ME THE WRONG POTION.*WHY IS THESKYSOBLUE!?*MYHEADHURTS!!!!! BRAIN IS GOING TOO FAST. UUUGGHH*BERNIEISGETTINGMARRIEDTOTHEWRONGPERSON!,,,,,,,
,,,,,,,,
request_chill_transformation_bad,!!!*GRR...*GGRRRRR...*(I'm a...dog??)*GGGRRRR*JERK!!,,,,,,,
request_chill_transformation_neutral,!!!*GRR...*GGRRRRR...*(I'm a...dog??)*GGGRRR....this is not what I had in mind...,,,,,,,
request_chill_transformation_good,"!!!*GRR...*GGRRRRR...*(I'm a...dog??)*GGGRRRROOOWWWWWLLLLL*(I don't know how this is supposed to help, but I guess I could give it a shot.)",,,,,,,
,,,,,,,,
default,default text for receiving stuff. This shouldn't ever be shown.,,,,,,,
wait,"I can come back tomorrow at the same time, if that works",,,,,,,
no,Are you sure you can't help me? Oh well.,,,,,,,
@,,,,,,,,
request_chill,1,-1,.3,1,-.6,.6,-.6,-.3
,,,,,,,,
,,,,,,,,
\Geoff,,,,,,,,
Geoff,,,,,,,,
Geoff,,,,,,,,
@,,,,,,,,
intro,"Hello there, miss witch.*My name is Geoff.*It's nice to see that you are working. Good for you.",,,,,,,
overworld_morning_wanhalf_meadow_bad,Uhhh.... uhmm....,I... uh... have to go...,Uhhhh.... I'm busy... um... see you later?,,,,,
overworld_morning_wanhalf_meadow_neutral,Ohh! Umm... you suprised me*I guess I wasn't paying attention...,"...oh uh, did you want to talk to me?*I'm just picking flowers for my fiance...","...oh uh, the weather's interesting today, I guess?",,,,,
overworld_morning_wanhalf_meadow_good,"Hi there, um...*Have you ever read about Lavender before?*It's been used for hundreds of years to heal all sorts of ailments, but it's also very relaxing.*A lot of people use it to help them calm down before they go to sleep.","Oh, hey, have you ever found any mugwort before?*I was hoping to find some today...*I hear it's super magical... but also super poisonous!*I wanted find some for you, I guess...*...I thought you might like it.","Bernie told me once that Poppies are her favorite flower, I'm out here looking for some.*She told me it's because they're beautiful, but also because they make her feel sleepy...*Should I be worried about her?",,,,,
overworld_afternoon_wanhalf_meadow_bad,Uhhh.... uhmm....,I... uh... have to go...,Uhhhh.... I'm busy... um... see you later?,,,,,
overworld_afternoon_wanhalf_meadow_neutral,Ohh! Umm... you suprised me*I guess I wasn't paying attention...,"...oh uh, did you want to talk to me?*I'm just picking flowers for my fiance...","...oh uh, the weather's interesting today, I guess?",,,,,
overworld_afternoon_wanhalf_meadow_good,"Hi there, um...*Have you ever read about Lavender before?*It's been used for hundreds of years to heal all sorts of ailments, but it's also very relaxing.*A lot of people use it to help them calm down before they go to sleep.","Oh, hey, have you ever found any mugwort before?*I was hoping to find some today...*I hear it's super magical... but also super poisonous!*I wanted find some for you, I guess...*...I thought you might like it.","Bernie told me once that Poppies are her favorite flower, I'm out here looking for some.*She told me it's because they're beautiful, but also because they make her feel sleepy...*Should I be worried about her?",,,,,
overworld_evening_full_campsite_bad,(Geoff chugs his beer and pretends not to notice you),(Geoff is ignoring you),Ohh.... ummm... I uh...,,,,,
overworld_evening_full_campsite_neutral,Uh... hi,Uh... did you have a good day today?,Umm... I'm not really that good at small talk...,,,,,
overworld_evening_full_campsite_good,(Geoff is telling a ghost story about a man with no face.)*(Everyone looks bored),(Geoff is telling a ghost story about a man with no face.)*(It looks like a well rehersed story),"(Geoff is telling a ghost story about a man with no face.)*(The man apparently just wants to borrow twenty dollars)*(But he's too scary, and everyone runs away from him)",,,,,
overworld_night_full_campsite_bad,"Hey! Leave us alone.*You're making Bernie upset, can't you see?","Back off, or I'll make you!*Uhhh.... you're not leaving... uhh.... I uhhh...*...please leave?",,,,,,
overworld_night_full_campsite_neutral,(Geoff is telling a ghost story)*(No one else is listening to him),,,,,,,
overworld_night_full_campsite_good,You wanna hear a really scary ghost story???*(hic) Once upon a time there was this little boy named Ben...*(Geoff got distracted by Bernie),"Uhhh, what were you saying? (hic)*Hey want another beer?",,,,,,
,,,,,,,,
request_tbd_bad,"You need to help me.*My fiance and I are to be married soon, but she is trying to pay for half of the wedding.*I tried to tell her that it's the husband's role to pay for everything. But she won't listen.*I just want her to see that I care, you know?*I'm not good with words. Maybe you can help me express myself?",,,,,,,
request_tbd_neutral,"I have a little problem, maybe you could help?*My fiance and I are to be married soon, but she is trying to pay for half of the wedding.*I tried to tell her that it's the husband's role to pay for everything. But she won't listen.*I just want her to see that I care, you know?*I'm not good with words. Maybe you can help me express myself?",,,,,,,
request_tbd_good,"If it isn't too much trouble, maybe you could help me?*My fiance and I are to be married soon, but she is trying to pay for half of the wedding.*I tried to tell her that it's the husband's role to pay for everything. But she won't listen.*I just want her to see that I care, you know?*I'm not good with words. Maybe you can help me express myself?",,,,,,,
,,,,,,,,
request_tbd_healing_bad,Does this have kale in it? Tastes gross.*I feel funny.*Huh. I had a cut on my hand when I came here. It's gone.*That's strange.,,,,,,,
request_tbd_healing_neutral,Does this have kale in it? Tastes very healthy.*I feel funny.*Huh. I had a cut on my hand when I came here. It's gone.*That's strange.,,,,,,,
request_tbd_healing_good,This tastes like one of those expensive green smoothies Bernie likes.*I feel funny.*I don't know if it worked...I just feel healthy is all.,,,,,,,
,,,,,,,,
request_tbd_invisibility_bad,Um..miss witch?*What did you do to me!?*I knew I shouldn't have trusted you.,,,,,,,
request_tbd_invisibility_neutral,Um..miss witch?*What's happening?*I'm fading!!,,,,,,,
request_tbd_invisibility_good,I...*Where did my hand go?*This is not what I asked for...,,,,,,,
,,,,,,,,
request_tbd_mana_bad,"....*Oh my, I feel overcome by a sense of confidence.*I feel like I could explain anything clearly and focused.*I may have been too judgemental. I'm sorry.",,,,,,,
request_tbd_mana_neutral,"....*Oh my, I feel overcome by a sense of confidence.*I feel like I could explain anything clearly and focused.*This is such an amazing feeling. You're a modern miracle.",,,,,,,
request_tbd_mana_good,"....*Oh my, I feel overcome by a sense of confidence.*I feel like I could explain anything clearly and focused.*You really are the real deal aren't you!?",,,,,,,
,,,,,,,,
request_tbd_null_bad,This is pretty good.*...But I don't feel any different.*You sure you gave me the right one?,,,,,,,
request_tbd_null_neutral,This is pretty good.*...But I don't feel any different.*You sure you gave me the right one?,,,,,,,
request_tbd_null_good,"This is pretty good.*...Is something supposed to happen?*You sure you gave me the right one?*It's not that I don't trust you, I just....I don't feel any different",,,,,,,
,,,,,,,,
request_tbd_poison_bad,".....!*Cough. cough.*I don't feel so great.*Dante was right, I shouldn't have trusted you.",,,,,,,
request_tbd_poison_neutral,.....!*Cough. cough.*I don't feel so great.*Maybe Dante was right about you after all.,,,,,,,
request_tbd_poison_good,.....!*Cough. cough.*I don't feel so great.*And to think I stuck up for you to Dante.,,,,,,,
,,,,,,,,
request_tbd_sleep_bad,"Was that it?*Okay, well, I think I'll go...talk to....*Bernie...*What did you do to me?",,,,,,,
request_tbd_sleep_neutral,"Was that it?*Okay, well, I think I'll go...talk to....*Bernie...*...after a nap",,,,,,,
request_tbd_sleep_good,"Was that it?*Okay, well, I think I'll go...talk to....*Bernie...*maybe sleep....first.",,,,,,,
,,,,,,,,
request_tbd_speed_bad,!!!*I feel like I drank 10 cups of coffee!*This is not good. so not good.*I was wrong about you. You are a crazy person!,,,,,,,
request_tbd_speed_neutral,Holy geezus!*What was in that? I feel like my skin is on fire!!!*Gotta go!!!!,,,,,,,
request_tbd_speed_good,...*Okayokayokayokayokay!*Stoked. I gotta go and run a marathon real quick!,,,,,,,
,,,,,,,,
request_tbd_transformation_bad,...*Why am I so short all of the sudden?*Wait...am I a tortoise?*You are an insane person! Knew I shouldn't have trusted you.,,,,,,,
request_tbd_transformation_neutral,I feel...slow and steady.*...What did you give me?*I can't get married like this.,,,,,,,
request_tbd_transformation_good,What's...hapenning....*I feel different somehow.*Did you make me shorter?*Wait...I'm a turtle?!?!,,,,,,,
,,,,,,,,
default,default text for receiving stuff. This shouldn't ever be shown.,,,,,,,
wait,"Alright, um... I'll go for now and come back tomorrow.",,,,,,,
no,Alright uhhh... bye then,,,,,,,
@,,,,,,,,
request_tbd,.3,-.3,1,.3,-.6,-.3,.3,-.3
,,,,,,,,
\Ralphie,,,,,,,,
ralphie,,,,,,,,
ralphie,,,,,,,,
@,,,,,,,,
intro,"Hi there! You're new here, right?*I'm Ralphie, adventurer asploredinaire! I fight bad guys and defend the kingdom from invaders!*You probably know my dad, Dante.",,,,,,,
overworld_morning_waxcres_meadow_bad,Ohh...um... my dad told me not to talk to you...,My dad told me not to talk to you...,,,,,,
overworld_morning_waxcres_meadow_neutral,"Oh hey, what am I doing?*I'm looking for crawdads! There's all sorts of interesting things in the water.",,,,,,,
overworld_morning_waxcres_meadow_good,"HEY! Wanna help me find crawdads?*I love crawdads, they're like mini lobsters*I want ten of them as pets. Can you keep them as pets?",Hey!!! Wanna help me look for frogs?*Did you know frogs start out as... as... tabpoles?*and then they TRANSFORM!,,,,,,
overworld_afternoon_waxcres_forest_bad,Ohh...um... my dad told me not to talk to you...,My dad told me not to talk to you...,"Eek! My dad told me you'd hurt me if you found me in the woods!*You're not going to hurt me, right?",,,,,
overworld_afternoon_waxcres_forest_neutral,Have you ever searched for treasure in the lake?*I read a story about a sword that came from a lake once...*I wanna find a cool sword in the lake!,"My dad thinks it's dangerous for me to play in the woods*There aren't any monsters out here though, right?",,,,,,
overworld_afternoon_waxcres_forest_good,"Did you know there are fairies in the woods?*I've never seen one, but Geoff told me he did once!*I was helping him by telling him all about frogs once and he told me he saw a frog fairy in the woods and that I should go find it!*...he didn't wanna come help me look though...","My dad has said some really mean things about you, but I think you're pretty nice.*You take good care of the forest, and I like the forest!*I'm glad we're friends!",,,,,,
overworld_afternoon_wancres_shrine_bad,Ohh...um... my dad told me not to talk to you...,My dad told me not to talk to you...,Ahh! Witch! I knew this place was dangerous!*I should have listened to dad!,,,,,
overworld_afternoon_wancres_shrine_neutral,What do you know about this place?*My dad told me some bad people built it a long time ago...*I think it's pretty though,Do you think there are any secrets hidden up here?*Wanna look for them together?,,,,,,
overworld_afternoon_wancres_shrine_good,"I like that statue in the center a lot.*I think it looks like mom. Dad doesn't have any pictures of her anymore, but I remember her a little bit.*I miss her a lot.","This is my favorite place to play!*It's full of secrets, and the statues are pretty!","I like to give presents to the statues.*My dad told me not to believe in spirits, but I know my mom did!*Maybe I'll find her spirit someday!",,,,,
,,,,,,,,
request_findcat_bad,"(sobbing)...Hello again....*I have a question...(sniff)...*I know you don't like me much, but can you help me find the princess?*Not a real princess, it's my dad's cat, Princess Carol Lynn.*She ran away and he says it's my fault just cause I left the door open. I didn't know she would run!",,,,,,,
request_findcat_neutral,"(sobbing)...Hello again....*I have a question...(sniff)...*...can you help me find the princess?*(sobs)...dad's cat, Princess Carol Lynn.*She ran away and he says it's my fault just cause I left the door open. I didn't know she would run!",,,,,,,
request_findcat_good,"(sniff)....hi*(sobs)....how are you?*I'm not so great. I let the princess run away. I was apposed to be on guard duty.*Princess Carol Lynn, my dad's cat. sometimes I think he likes he more than he likes me.*I was watching her but I left the door open. Dad is very angry at me.",,,,,,,
,,,,,,,,
request_findcat_healing_bad,"Is this gonna help me find her*I feel good, really healthy, but I don't know how that's apposed to help.*Are you playing a trick on me?",,,,,,,
request_findcat_healing_neutral,"This is a finding potion? Just looks like some organish*I feel good, really healthy, but I don't know how that's apposed to help.",,,,,,,
request_findcat_healing_good,"Is this gonna help me find her*I feel good, really healthy, but I don't know how that's apposed to help.",,,,,,,
,,,,,,,,
request_findcat_invisibility_bad,"...*What's happening to me!?*Dad was right, never trust a witch!",,,,,,,
request_findcat_invisibility_neutral,"I disavearved!!*Dad was right, you are not a nice witch. You're a meanie!!",,,,,,,
request_findcat_invisibility_good,Ah!!! What's happening!!*I'm turning disappeared!!!*This must be the puberty everyone talks about. It's different than I thought. ,,,,,,,
,,,,,,,,
request_findcat_mana_bad,Oh wow!*Maybe dad was wrong about you! This is awesome!*I feel way more awake and focused!*I bet I can find the princess in no time!!,,,,,,,
request_findcat_mana_good,Holy begeebus!*This is awesome!*I feel way more awake and focused!*I bet I can find the princess in no time!!,,,,,,,
request_findcat_mana_neutral,Huh...*I feel like something is happening...*Oh wow!! I'm way more alert and focus than I usually am.*I bet I could find the princess real fast!!,,,,,,,
,,,,,,,,
request_findcat_null_bad,What do you call this? Placebo?*Maybe dad was wrong about you! This is awesome!*I feel way more awake and focused!*I bet I can find the princess in no time!!,,,,,,,
request_findcat_null_neutral,What do you call this? Placebo?*I feel really....tired.*Are you sure this will help me find her?,,,,,,,
request_findcat_null_good,What do you call this? Placebo?*I feel like something is happening...*Oh wow!! I'm way more alert and focus than I usually am.*I bet I could find the princess real fast!!,,,,,,,
,,,,,,,,
request_findcat_poison_bad,I...I don't feel so well.*Looks like dad was right about you.,,,,,,,
request_findcat_poison_neutral,I....think I'm going to be sick.,,,,,,,
request_findcat_poison_good,I....I trusted you...*I feel like I'm gonna throw up.,,,,,,,
,,,,,,,,
request_findcat_sleep_bad,"Yawn....*I'm sleepy.*I don't know what you cut that potion with, but I'm about to....*zzz",,,,,,,
request_findcat_sleep_neutral,I feel really....tried.*Are you sure this will help me find her?,,,,,,,
request_findcat_sleep_good,"That was pretty, yummy....I...uh...*I feel like I should take a nap.*Maybe when I wake up I'll have the energy to find her.",,,,,,,
,,,,,,,,
request_findcat_speed_bad,"Okay, okay, okay. Yep. Yes. Let's go!!*Oh, wow! Let's go run! We can find her, yes we can!*I shouldn't have doubted you. I bet I could out run a train!*Dad always says, 'never do poitons' but he's missing out. This is amazing!",,,,,,,
request_findcat_speed_neutral,"Okay, okay, okay. Yep. Yes. Let's go!!*Oh, wow! Let's go run! We can find her, yes we can!*I bet I could out run a train!*Dad always says, 'never do poitons' but he's missing out. This is amazing!",,,,,,,
request_findcat_speed_good,"Uh oh. Oh man. I feel like an engine strapped to a boy!*Let's go run and find that cat!*You're the greatest, potion lady!",,,,,,,
,,,,,,,,
request_findcat_transformation_bad,....meow?*This is not what I wanted...,,,,,,,
request_findcat_transformation_neutral,...meow?*What?*Meow. Meow.*I'm...a cat?*Meow.*Maybe this means dad will finally love me.,,,,,,,
